0	0	12300	48382	58061	36178	53653	88321	64893	40200	29492	90029	63120	56548	91109	97255	5711	47572	24568	67657	31235	99395	93785	37817	30666	9615	75875	3794	86150	63182	94775	38890	75611	10754	80811	24451	67400	23527	69950	52312	50514	87058	3775	84087	88268	42314	27429	89629	14325	64448	48838	16553	92298	88206	96403	21399	1664	1737	81665	51784	669	76709	14710	43688	8908	36728	89699	22917	12016	29414	26250	95974	74621	35600	23603	95522	77253	90117	22348	40641	45479	68257	86194	94397	38252	54905	91489	65914	62739	63737	46762	11794	48726	79494	62405	77422	94607	5937	41655	23237	35871	80207	6733	
1	1	42311	93264	69314	21931	18356	5463	80000	7817	92835	59740	15114	66568	7700	92131	22104	75816	69800	67085	37157	26687	45346	42520	37149	59453	19310	65962	68925	29846	41100	96273	43045	37031	87509	13193	77616	91141	51569	12656	34715	53962	40827	39983	78357	56959	22177	65039	99858	20679	13956	17450	20760	43330	94804	17750	96384	59459	40646	97352	72748	16540	81943	15093	66113	84047	44900	13121	50509	60312	96891	98230	25092	28081	93077	46618	5310	92763	62923	28023	50958	70737	30174	31063	71757	42722	39399	39022	56303	39561	38552	926	43862	76093	88874	18644	24095	16543	42655	41268	42577	52569	
1	2	34272	69516	11270	12385	68267	60792	55035	58981	37788	75914	17530	64435	36707	77440	70537	12669	83077	40035	17762	90049	40016	33688	63295	25193	22512	88955	61419	44485	77164	44302	93085	77207	55769	49190	40526	67911	43420	89297	18643	30765	81810	85040	28301	56677	26302	35745	66960	40945	69080	22148	32438	49431	26031	25701	32068	29774	27368	58784	93970	39171	84895	49778	35268	89815	83112	65942	38697	16769	3975	46896	10519	7299	40834	66514	49559	17081	5241	24721	61672	78337	49417	5133	7153	35694	43954	68177	57504	73563	68135	20076	78535	64522	93219	66336	63941	60014	18304	3949	91885	66511	
1	3	51657	73746	72952	31764	85260	76683	19012	79265	43584	19263	97050	78987	63839	15242	39202	85725	54636	47200	82393	46565	53693	98244	60535	64110	95296	71775	44195	65368	84450	4728	96305	31731	72253	6154	17345	87265	9305	84115	5455	44468	8925	87748	77668	5531	30130	60961	67606	72793	51343	86446	93134	89223	65733	84412	30059	15411	79195	75554	86803	5926	36546	71955	93232	55783	92086	48274	63454	495	64618	284	62367	27597	8812	74150	60210	80890	50995	90199	41930	82559	58035	65294	67756	46756	32368	69130	88604	67102	44769	68440	62621	9726	35116	62217	86576	15339	87279	24380	97984	8895	
1	4	19136	4141	86013	98613	86793	91832	61688	53217	33492	61307	64583	48195	2026	14694	16557	27058	80186	54545	13917	56949	82774	52271	19345	27044	60247	15214	35309	39704	122	84102	33578	17845	78163	47494	43032	41889	56022	34141	97113	67845	49593	11993	52440	18447	77171	99890	29344	56328	14273	33981	22494	86300	21526	41764	48662	62368	40345	82862	99929	26594	35781	94934	96746	98343	37238	8356	17658	95829	97553	72207	18804	82784	67232	5814	31953	11775	42666	58388	59609	77276	20053	70180	7708	2336	10542	93185	71666	73477	35459	85388	14489	38490	22437	70154	92730	33509	18328	66234	90821	17771	
1	5	2464	1903	35764	37882	37061	28899	51400	42094	38700	56327	87907	16177	46533	97551	54036	2888	22618	21006	51445	29972	21301	93915	82587	95854	92869	9276	9233	63083	85836	84139	35478	62481	30196	43540	88151	79801	94000	48115	32735	38706	51338	8554	95599	97840	89247	52855	80990	48675	21045	89129	11328	68759	17249	10931	66971	90835	54263	74437	51145	98995	53857	82053	8403	74742	3857	71340	68042	44462	7577	76582	99552	82428	69783	28611	34248	6259	61529	33471	9324	92454	74761	21038	17690	77988	20736	83233	76540	92694	46993	10926	79024	81976	70842	7938	20762	30884	95703	25550	56201	94535	
1	6	54712	26429	62272	45730	89652	32266	93310	19562	17111	25541	47390	45846	86903	83042	56682	53938	74280	31166	72129	71716	44213	81522	49659	74284	32246	71120	6972	45123	7126	70712	49590	1316	6425	9812	19435	81884	18007	86981	64816	39906	19894	49360	13674	27342	8667	78323	89729	5007	95745	20263	17395	37656	10005	67041	66909	1620	22168	10069	37038	38122	3010	85888	86970	96118	74459	39711	65917	80559	22453	6442	79798	73952	69189	13637	67331	56798	58894	70428	42471	16661	88781	47850	56251	49290	45874	71559	76509	28759	98703	27489	13487	27959	74407	40990	14988	87543	7183	75418	99490	90169	
1	7	21089	47482	10788	37094	96721	35086	25936	15375	49859	61693	98779	19469	60327	33165	19584	45685	86812	86498	59917	67345	68538	28835	40240	68420	5149	79425	41210	42305	90915	99022	28280	49409	69126	22052	50843	4870	9824	21951	47407	18358	5735	57359	17822	51223	27783	13822	80955	62239	89038	38883	78724	8511	99772	74544	10628	72899	32881	48703	29528	8843	47157	87849	9178	1364	66749	77853	99384	73852	73437	28781	97118	30081	73512	66483	57470	69268	46082	31874	28572	43869	47758	13276	51125	18376	17049	4371	23357	87415	23817	9111	36174	91862	24830	89773	80266	66620	3216	78000	66590	93248	
1	8	64099	26012	77348	73632	86047	26824	5577	86534	28454	75142	81509	89747	38068	64706	11815	60924	27599	93909	45059	39046	5809	41850	57880	66582	16238	43139	12682	23193	20648	83075	96547	57791	85144	90613	88748	57779	5731	34784	88723	79483	91019	29403	31393	73315	30513	90434	31028	21549	86893	39551	38811	94657	15759	92704	2397	50190	28635	11048	39430	1534	15685	15578	65586	77196	44253	20369	4330	23312	86209	23874	59544	66476	23834	66247	10610	81219	17998	89396	21194	90530	81007	41288	93492	95016	51491	67749	74121	65104	32973	64517	82033	25197	75815	37438	95938	29740	61207	3381	63771	73865	
1	9	78897	41192	58893	90842	66671	54003	45390	24662	46394	2972	6929	23535	9968	2510	13706	57178	51871	39419	57654	20903	66765	68496	60992	62346	55623	16093	10551	47786	79879	23851	71106	75152	66461	38666	54346	11737	13246	92510	68131	72838	31396	82069	99515	84910	88320	15355	28485	83877	9147	97225	93873	44362	27071	60097	18525	11999	57550	66036	88069	41645	86362	99875	1729	98380	51385	11389	85849	83079	74983	30977	35979	89565	73575	88948	7236	34730	62132	72333	46411	48317	9850	82677	17128	77462	98085	23150	85902	94508	85091	97149	57071	29808	6202	16716	30880	42839	94338	84892	62701	95612	
2	0	48299	15224	91494	18268	94199	68331	78438	60561	3974	3620	47322	64712	63903	52248	57259	57477	31608	97779	33503	96308	92005	15538	6813	58257	92514	82049	18698	6601	43453	59099	41402	23392	7158	71624	24346	59045	81564	90922	80301	35563	17578	53130	98057	14380	59610	88887	64057	55156	18623	7322	38347	93080	22636	92167	14009	22566	63704	86303	61145	43671	14383	87565	98019	19782	46	70540	59323	80431	46959	10643	33307	48523	32571	75242	24113	70202	75831	41608	52233	28277	76051	61251	15422	63794	62361	1518	63350	43445	71485	9298	59155	13443	51855	44052	66860	7645	35689	67268	96784	36172	52061	
2	1	34660	31930	17534	44202	43172	92936	89007	96071	90834	79695	17044	70494	99057	82723	67482	17253	5859	50557	36702	95786	52229	39885	7720	35873	48416	89509	40719	60017	84623	78875	75066	8223	92229	24236	58333	3363	91913	56784	68361	54686	42292	40416	28676	55611	22641	47687	89977	56217	75110	41155	70595	75475	78785	57090	25128	32174	83199	20054	83856	24424	97470	93098	5780	42099	7960	6513	33338	24162	81578	39440	29103	74117	77515	92037	81208	67705	55926	59414	82626	87809	31871	51157	25547	67390	97319	74084	17797	7019	9114	40180	86333	83926	98325	46477	73371	88791	42592	55024	7108	952	
2	2	42693	57581	9732	21466	85588	1506	55163	69490	63368	35690	79928	50722	4740	43786	29582	32522	63411	83130	79759	13989	63738	8422	41489	37399	60698	88620	99507	94703	57833	22164	51839	25428	32623	90479	46714	84453	98563	37553	27300	55022	57725	29198	22434	66729	6235	32210	62328	16017	67622	11084	17969	24904	8890	61761	11893	95221	29353	5406	72125	42668	80751	29359	65602	95450	40272	6554	1555	79694	8315	46214	2565	25865	86873	11383	18262	39555	50265	18930	81609	79590	67949	89603	3847	2590	95441	60217	99142	80773	20112	37624	51023	15217	2973	79497	87523	69235	19275	69691	91223	84860	
2	3	69063	65686	33208	81498	62397	84295	84176	42145	24945	76345	50385	75572	21155	59701	26885	75059	39066	1177	58729	79049	69375	6011	94124	33138	88735	47003	18967	42661	79932	32253	39470	78629	82219	95142	84584	21679	65622	30497	51084	48407	56014	23617	53784	47460	29146	7067	56056	69601	98327	73829	48719	411	42418	50601	27285	4758	53959	64884	44775	24592	4765	33678	76726	34769	20691	87498	48772	95735	58998	13929	87582	1458	26550	63110	82667	80120	40506	98449	21161	19743	50505	16416	53914	83665	21078	96646	33140	15231	9408	23427	9181	4322	41794	70788	67947	31725	80980	70994	21067	64927	
2	4	37587	23241	19549	51315	33796	25212	18944	94319	82681	43274	34530	9608	30280	66647	37522	13758	73667	77342	37790	56853	51299	27997	29307	93390	85118	92028	27519	92285	37042	22017	94936	62773	92675	95109	29753	36008	70541	54338	81018	11493	58867	25507	2334	55484	30195	49001	166	96713	16997	27940	92276	68483	3121	59773	41496	55017	13914	33743	62631	56190	83133	29206	48969	49973	75209	72227	71725	70220	51181	5313	50236	35352	3228	21136	8715	64004	6403	31491	6645	81104	69319	62604	17292	99884	90473	50853	59198	25010	33831	98569	93922	79305	66742	5089	84031	48194	37129	31669	77552	93420	
2	5	80206	9062	32004	933	82284	36236	57435	69788	92884	62374	97086	97078	90015	59782	71277	99898	25721	44034	88675	98162	17422	25286	4702	25705	49124	22461	69592	50484	43812	94407	39091	41609	63818	63353	67019	9896	11637	44536	35243	46170	43804	59422	93064	8744	77521	5521	97279	22008	9207	44129	15240	56887	44352	87094	8654	31488	10842	65305	80194	97639	30526	56206	92162	97490	66470	41503	41149	59273	11866	59393	3940	63097	89685	58228	17148	16797	23711	55603	86863	82271	49019	67501	1096	10308	45736	38190	57935	49237	15036	66826	92213	47654	62344	74358	13194	65757	29232	11437	25218	97678	
2	6	94462	43193	68666	69251	73666	13656	70594	98561	65568	43207	77830	53052	15583	9914	76034	35629	42037	11879	73129	614	63790	15383	24085	26898	31852	69796	55659	55455	62919	73849	26552	51749	97809	35464	57440	35870	97750	19051	23433	35055	26393	16747	7211	21364	49902	54741	85844	33613	19940	77263	34460	15541	8555	3189	46790	3817	8004	28487	17206	86566	30209	90104	71446	50751	35145	20379	37403	86244	89491	44559	84961	81166	75924	42552	45211	292	44556	16649	86772	54776	84467	2117	10988	24008	90944	66895	58785	70486	3127	42621	2007	8882	18607	80064	66579	21017	66890	6453	18330	52956	
2	7	53523	21323	8623	52077	54715	16281	88573	78928	48380	37538	52255	9286	48653	59652	75412	98813	49834	66703	35418	17785	72309	69481	97021	36453	4750	16999	43936	14593	86359	97567	36286	33350	70825	64672	11863	64297	5252	14359	68975	3307	13329	14045	66438	11577	82417	33906	46363	47581	7954	70411	30187	34635	35215	12705	47953	5448	39272	46008	16272	91650	45202	96990	5290	23567	84238	1166	75508	62825	79606	97120	85189	71599	27747	36568	70015	70866	13081	83389	42361	39491	12183	73863	33245	43202	54773	61059	91734	64271	5021	95595	1429	19458	55612	38722	40196	43871	10479	75881	31401	59359	
2	8	63415	9052	33002	86832	42333	19647	49708	11633	61140	6381	16142	96968	95896	66903	98560	73022	89579	40327	46722	3719	72271	16793	18400	91609	16839	69957	50174	77288	86377	21050	21184	38103	9928	32991	8644	59959	92570	79387	59777	94904	93961	95576	31634	72528	48844	43614	56368	34512	18572	99977	20014	52557	73765	49127	340	2730	26161	38780	35859	1864	61600	95247	87508	76570	60948	9249	17617	82553	6157	69170	50532	29845	65079	34919	26300	25375	21635	63946	8071	25407	94932	36358	62078	69228	56469	13698	63854	50471	71193	56501	72408	33343	67847	15296	65243	78353	49096	43768	69230	18619	
2	9	91614	24951	30380	43061	45513	40123	67658	23974	80261	61796	5418	39786	48434	19228	57909	69472	75947	47976	2545	65449	15032	12142	13264	78422	63882	61224	97159	65050	97684	80976	99819	25190	10196	47399	20674	32802	248	26992	57395	72143	46296	90836	21696	17654	83904	34859	96089	12550	87985	59	32	62660	29610	15845	84138	42523	96690	43816	20351	4848	11847	44994	40072	58799	73265	88947	93933	26357	67928	61499	10728	91391	50198	24370	52216	38963	71238	83399	85447	76059	92145	7097	89412	37926	34259	78243	81543	5908	13672	61778	93562	15659	68908	43720	8957	11850	66427	76098	5351	38561	
3	0	91866	13749	27221	89332	58907	39935	2823	12605	65432	77954	68834	85721	2058	79239	87923	59528	82711	46979	77157	94441	33424	99444	39431	85506	94995	58309	64559	86798	92808	10251	49571	40906	50250	66946	30856	60002	50975	46855	20699	67908	91285	67766	76812	74018	1780	30441	30016	34379	84545	79437	22068	36717	84693	73606	28166	54291	99504	61611	38989	76336	91055	54318	14841	2281	41984	5178	47425	30631	90706	67015	34689	1377	99989	5541	30956	81569	97072	37037	18968	94127	54797	6289	44801	67753	16978	16317	61411	10577	39166	85318	22900	15637	44658	46403	17132	29330	61507	77831	98475	61776	64214	
3	1	98409	59062	30290	82630	21952	5581	44680	89745	62816	76388	10139	66242	25739	44310	97703	8200	62369	95817	11360	60860	24927	37614	89301	69522	73158	36766	75762	20012	7947	173	49681	10105	79333	82573	64566	97109	61168	11287	10679	9353	94906	75946	75662	45293	95991	11939	87063	98015	5958	97166	40698	89672	56906	45093	30920	39404	93585	70029	84515	90035	70422	79177	80095	15913	58740	69214	92789	23887	19432	30777	87277	23071	45113	74608	51885	7950	63957	20638	37005	57611	77195	59723	18935	61159	15066	36499	22843	33458	36935	27867	49807	53972	64253	27760	8803	33331	85952	40087	96304	20165	
3	2	38029	67659	46412	25066	13634	71990	42347	66363	9709	95631	33361	69966	64747	90485	79995	26852	28994	85278	22174	81550	27974	39455	15857	85863	61107	22687	72169	85250	5379	19313	1638	14788	53829	29417	2834	72686	20060	85691	67604	34573	59511	98764	95870	35136	70851	30516	10762	98550	43833	68749	43569	13334	9444	13182	36768	16824	46733	62266	11056	17025	44259	64455	21760	18445	71618	71037	81313	51949	80564	47488	20500	20018	75001	93038	84183	31826	55779	9665	82095	29798	16362	50780	97435	7387	79677	75456	76476	43090	21811	67462	62717	45972	24504	19841	21457	4673	97952	57030	37546	93140	
3	3	30405	98661	67068	8932	50014	3069	30662	42659	3792	46482	33468	8127	44538	31828	97292	25901	86203	74568	88481	67550	78660	9024	59793	92829	11185	62139	67179	16103	68117	24557	24831	31284	70839	88602	90040	46158	41938	2042	81093	42187	20571	81436	16088	28257	83811	83940	28268	43602	23750	32231	48249	38748	61715	1867	63256	6559	22152	52860	7318	94877	24367	28371	51358	43656	71293	31925	69803	16853	38156	22450	34982	25750	99709	19161	40787	35608	47177	47747	46715	41074	82967	82369	11448	40458	24976	83724	51308	55870	93781	54996	53215	71656	44754	89319	60305	82680	91242	54848	44447	74808	
3	4	44412	67339	4681	92093	71055	22416	94104	13355	23768	92897	85921	41574	72444	91646	42980	29122	88056	81600	14248	80784	67379	30929	76202	68987	78871	51506	29128	62917	19274	36584	88228	55859	79476	29562	49416	33120	1324	41254	25608	96924	66958	81896	68142	64782	47568	59252	55113	29262	45868	28416	95978	89379	12485	76076	79181	93379	45273	85753	62142	56790	75882	29611	63221	74671	97956	82583	30862	20358	32640	47038	89417	54272	78312	93435	69158	4472	75109	10700	71852	55912	36789	85625	21422	32595	78984	38410	90185	34014	20265	1762	79765	764	58955	56167	58599	79340	56818	56099	8544	50512	
3	5	22108	24941	59887	18307	56751	4183	479	86354	55723	86170	16221	9437	59784	22117	36271	13157	5492	54952	97714	53323	60382	23437	91707	96706	82506	65219	28712	26200	68669	79061	74190	80898	81264	94001	74081	69459	32535	10471	97802	45135	69565	81169	38937	79276	18857	63565	59061	54069	44159	61749	66424	80276	25472	55931	53214	3355	28027	28102	28457	73049	60034	71078	3816	1476	72222	33669	87998	97712	19470	21122	45935	4431	48374	92648	88560	36483	99996	47381	90360	53422	81324	9029	63578	38392	46273	30164	28107	19649	8119	90610	32262	75948	98962	62641	90303	52686	32049	37564	93520	44593	
3	6	46355	25940	14848	76905	33265	69206	20197	56323	96834	34099	62892	92349	17706	30141	6123	5508	21882	39890	60139	26897	75265	8344	76548	56256	9827	12561	4285	43793	59496	23713	40134	39292	92178	47549	29702	29058	54525	50404	30545	40734	84846	4591	54675	90956	59233	79364	84967	77910	66910	51549	28263	40099	84430	66678	42337	88085	30012	98689	26846	33728	40494	68809	8001	23994	65795	93669	9086	93198	28175	7364	38837	20512	24376	61562	11281	61702	71982	54473	6013	82899	70444	70340	30543	22121	30982	56388	94234	7125	97526	38429	82150	14011	9944	96963	43005	78622	72018	27682	35311	36973	
3	7	15343	32453	50984	28831	5721	95750	84933	67163	31036	39689	85079	51189	86310	12301	11088	92847	6277	91361	40928	36282	23467	10323	26281	13062	16202	62408	83176	5896	85123	7486	34712	12583	74992	43201	44427	54379	97601	43326	77649	3096	65084	11119	19891	88050	60276	49419	24656	20179	51331	8520	54039	66055	1481	21962	74265	25012	22766	39457	18993	85917	65682	98858	8959	62212	47724	4098	57312	37110	62678	50153	79530	59581	52416	52261	89493	82138	63314	6826	18464	27737	6449	31589	71813	42208	27732	58950	1373	98983	2659	71141	2694	52825	37249	43362	35432	73274	5202	98350	57832	7182	
3	8	88893	9964	93015	18524	19680	59514	91761	93365	26626	61160	38985	88988	42407	27924	36317	72680	18693	56480	68785	70333	74832	27033	56355	38452	61580	42720	21916	23232	44569	11732	31952	91354	34198	55473	42465	11762	16520	37771	51668	49925	92146	22048	57116	16119	39826	19892	78037	23549	17746	17436	56584	72183	27053	21226	30524	93693	2146	48627	23942	76664	56072	88218	30848	84049	87816	91386	94790	990	72441	85845	66776	80277	20050	94212	27713	36664	57785	13427	69868	95136	378	98369	70844	45209	8885	71483	69658	44896	91779	97963	76569	65986	8936	51151	28908	16724	44006	59225	5039	34295	
3	9	90933	23534	55704	74696	66759	30728	61594	99392	54664	1492	58575	15359	57423	57928	72161	81131	93845	60497	9254	60993	70364	58762	59913	7049	30189	55468	59408	81348	13275	3717	87418	7328	46751	13524	40132	33885	85884	29975	62932	75077	66018	15910	41875	58994	7478	57156	70160	11310	67863	67829	20863	96091	70992	1402	22358	63143	82974	79652	66599	30905	9172	28188	42055	54043	40356	44930	54843	17805	8418	93446	3946	95992	25102	93555	94092	90374	2627	95466	41679	53863	71076	54220	69381	82928	29748	93277	7229	18766	69518	69828	78022	67855	44596	37754	30649	61699	92406	35469	76657	59961	
4	0	35037	23459	27577	59741	82852	8765	67739	53947	8484	96086	83969	35955	10468	3487	38749	62794	74154	94217	74480	58252	50837	11347	61367	68272	99263	35335	75044	9973	86937	74940	98279	11221	40489	44671	94546	86199	65681	74847	76337	39510	37150	76877	15705	11164	2746	92359	54213	67679	21411	58255	55616	81510	47650	23905	94229	32872	32651	35973	94827	716	15437	81180	51693	13670	34145	85014	71619	80640	93259	60437	84477	74628	40836	29475	31450	7793	23415	94299	98229	6975	80859	16247	13314	24923	45038	54154	56688	61340	79579	94928	25606	60763	14549	37424	76653	79218	90326	43588	80587	94768	99780	
4	1	72628	55203	27152	53929	22242	46160	37954	13564	85916	47107	75308	5147	24826	41853	90372	38624	45469	61963	71385	64095	82997	98758	78120	38409	2298	32072	98631	17928	91002	77466	32564	64022	35232	32661	10182	77882	35321	81420	12558	84935	72013	56832	2799	96585	81025	1745	27655	44729	77453	27799	53893	65422	97252	5020	57530	70470	77438	10422	61404	92813	45774	11357	19675	41145	34807	26665	39468	21182	41117	23988	28925	56329	90068	13639	83872	9853	81437	80864	73273	89022	88816	16498	36668	54202	19203	4189	15925	78577	68558	80287	7425	40249	46846	54588	97493	81871	10803	87115	39106	72867	
4	2	46301	4028	78352	91325	92526	29356	33532	84423	99799	43828	50567	98845	74934	67650	64804	91159	3428	69	80869	48351	14080	77908	24050	86010	46509	84920	6901	14890	13338	30936	78426	89012	47987	53355	43241	89280	27021	68903	69252	54883	6479	91476	37610	40807	50210	65262	26372	6563	35103	90417	17938	39560	15989	44073	15677	22977	34639	72971	45094	94653	16277	66534	95648	41321	43408	15626	55147	61273	25211	43028	27313	70892	38440	1055	38423	37433	41252	47246	22372	6557	81858	97040	53667	14886	21956	44578	17837	35285	86719	83703	41097	28932	66650	30233	76349	89077	44400	24377	29000	19603	
4	3	9780	33697	44039	61064	93001	62214	90369	16189	21097	77602	12102	31492	64060	51898	22818	27295	99779	92755	82036	46099	59504	4315	42945	48545	91423	99517	29815	7370	13232	72577	52915	30804	39899	76918	47727	74503	20166	46547	81254	90927	56321	30329	39822	53009	37852	8858	39057	28155	60706	57400	71018	51866	81035	25273	12312	45992	7524	23403	79703	9078	10977	25968	5248	79414	74224	1627	51241	67515	19708	2946	85525	43054	49614	5109	87776	17708	82027	29686	40472	63283	15056	17139	34342	39762	13083	18183	20300	97083	46427	14459	43478	32043	88736	42028	51592	49354	28740	54158	53486	43425	
