0	10	41638	52090	42897	60393	33243	41034	79328	76452	87942	40541	15668	27490	59093	70603	31131	42789	91003	40649	52220	29008	69604	30598	27085	34691	11330	82736	8821	19237	62963	22312	50160	77439	50560	44953	37168	27102	18925	67698	86790	30876	74632	75154	36420	16505	15063	59780	70172	43441	27928	1737	21218	76789	23715	76535	53730	30428	9376	71481	18845	15211	25671	72857	22427	35696	43696	90838	48199	62380	32407	2845	45479	30278	69568	21250	50358	3965	470	58117	61194	46762	74090	83208	4653	41863	13496	9508	41462	88033	34296	67588	6733	
1	0	54673	50913	26534	37882	37061	35086	79265	43584	59740	15114	66568	2026	14694	16557	27058	80186	54545	13917	56949	82774	52271	19345	27044	60247	15214	91032	28279	96305	57791	85144	22052	50843	4870	12656	47407	44468	8925	29403	95599	97840	89247	52855	80990	48675	21045	89129	11328	68759	17249	10931	66971	90835	54263	86803	5926	35781	94934	65586	95292	74552	82534	8196	49855	72207	18804	82428	69189	94133	10610	34730	24721	61672	82559	58035	70180	17690	49290	17049	67749	85902	94508	926	78535	9726	35116	7938	14988	66620	61207	84892	19937	
1	1	42311	93264	72952	31764	96721	19012	15375	49859	61693	17530	64435	36707	77440	70537	12669	83077	40035	17762	90049	40016	33688	63295	25193	22512	88955	61419	44485	77164	44302	93085	77207	88748	11737	13246	92510	68131	72838	31396	31393	73315	26302	35745	80955	21549	86893	32438	49431	21526	41764	48662	62368	40345	82862	99929	26594	57800	15578	89815	83112	13121	38697	16769	3975	46896	10519	73952	53691	5310	7236	3400	98432	41930	43869	47758	47850	56251	18376	51491	23150	31419	64649	68440	62621	38490	70842	40990	80266	29740	94338	74127	52569	
1	2	34272	73746	10788	37094	76683	25936	7831	29300	19263	97050	78987	63839	33165	19584	45685	86812	86498	59917	67345	28835	40240	62346	75782	15920	53468	122	84102	33578	17845	78163	47494	43032	41889	56022	34141	97113	67845	49593	11993	52440	27783	13822	62239	51343	86446	93134	86300	10005	67041	66909	1620	22168	10069	37038	38122	3010	60869	78100	44900	65942	17658	44462	97553	76582	79798	30081	73512	66483	1398	62923	28023	50958	70737	20053	13276	51125	95016	98085	61335	39561	68135	20076	14489	81976	74407	89773	95938	42839	49995	42577	66511	
1	3	51657	69314	21931	18356	5463	80000	7817	92835	75142	81509	48195	15242	39202	2888	22618	21006	51445	29972	21301	93915	57880	66582	16238	68925	29846	41100	83075	96547	87509	13193	90613	54346	26765	38171	32524	38706	51338	8554	55918	75515	5054	35880	61052	87022	9591	22494	94657	99772	74544	10628	72899	32881	48703	29528	8843	47157	87849	9178	1364	66749	77853	99384	7577	6442	59544	66476	23834	66247	92763	5241	90199	59609	77276	74761	21038	93492	77462	39022	56303	67102	44769	85388	79024	27959	24830	37438	30880	14914	41268	91885	8895	
1	4	19136	4141	86013	98613	86793	91832	61688	53217	33492	61307	19469	60327	22104	75816	69800	47200	82393	12557	5809	41850	60992	19310	65962	44195	65368	84450	4728	28280	49409	69126	77616	7090	51569	21951	88723	18358	5735	57359	17822	51223	30513	90434	31028	14273	33981	78724	8511	15759	92704	2397	50190	40646	75554	65346	1534	15685	35268	98343	37238	8356	68042	80559	22453	23874	35979	89565	73575	88948	17081	50995	58388	9324	92454	88781	41288	17128	92787	67374	57504	73563	35459	10926	13487	91862	75815	16716	30502	42655	3949	97984	17771	
1	5	2464	1903	35764	85260	28899	51400	42094	38700	56327	87907	16177	46533	97551	54036	27599	93909	26687	45346	42520	37149	59453	95296	71775	35309	39704	85836	84139	35478	62481	30196	43540	88151	79801	94000	48115	32735	91019	82069	99515	84910	88320	66960	40945	69080	38883	93873	44362	27071	60097	18525	11999	28635	11048	39430	85901	71955	93232	55783	92086	48274	63454	495	73437	28781	97118	63150	46618	34248	80890	42666	70428	42471	16661	81007	82677	42722	39399	69130	88604	73477	46993	27489	36174	25197	6202	24095	16543	18304	24380	90821	94535	
1	6	54712	26429	62272	45730	89652	32266	93310	19562	17111	25541	47390	45846	86903	83042	56682	53938	74280	31166	72129	71716	44213	81522	49659	74284	32246	71120	6972	45123	7126	70712	49590	1316	6425	9812	19435	81884	18007	86981	64816	39906	19894	49360	13674	27342	8667	78323	89729	5007	95745	20263	17395	37656	74437	51145	36546	82053	96746	74742	3857	71340	65917	73852	86209	30977	82200	93077	74150	60210	6259	61529	33471	28572	90530	9850	71757	35694	43954	68177	71666	92694	98703	9111	82033	29808	21584	72268	60014	87279	66234	56201	90169	
1	7	21089	47482	96323	87709	70868	8845	59462	28454	2972	6929	23535	9968	2510	13706	57178	51871	39419	57654	20903	68496	95854	92869	9276	9233	63083	90915	99022	37031	55769	49190	40526	67911	43420	89297	18643	30765	81810	85040	28301	56677	99890	67606	72793	89038	39551	38811	26031	25701	32068	92996	95556	14699	94311	16540	81943	15093	66113	84047	74459	39711	4330	23312	74983	19280	28081	40834	66514	49559	69268	58894	31874	21194	48317	54157	51347	4053	10542	93185	76540	28759	23817	64517	57071	60902	18644	92730	15339	18328	25550	99490	93248	
1	8	64099	26012	77348	73632	86047	26824	5577	86534	77695	75604	89747	38068	64706	11815	60924	37157	46565	53693	98244	60535	64110	5149	79425	41210	42305	20648	56757	34178	79952	12405	20476	91141	9824	34784	8533	79483	39983	78357	56959	22177	65039	99858	20679	13956	17450	20760	43330	94804	17750	96384	59459	57550	66036	88069	41645	86362	99875	1729	98380	20369	85849	83079	47152	25092	7299	8812	28611	67331	56798	46082	89396	46411	29503	31063	7153	46756	32368	83233	23357	87415	32973	97149	9085	88874	62217	86576	33509	95703	75418	66590	73865	
1	9	78897	41192	58893	90842	66671	54003	45390	24662	46394	64583	86716	30305	75240	56904	82609	11125	60180	67598	66765	82587	68420	55623	16093	12682	23193	96273	43045	31731	72253	6154	17345	87265	9305	84115	5455	69340	1862	24497	18447	77171	15355	28485	83877	9147	97225	89223	65733	84412	30059	15411	79195	97352	72748	98995	53857	85888	86970	96118	44253	11389	95829	64618	98230	62367	27597	67232	5814	31953	11775	62132	72333	63262	30174	5133	7708	2336	20736	71559	76509	65104	85091	33456	76093	93219	66336	63941	30884	7183	78000	63771	95612	
1	10	69516	11270	12385	68267	60792	55035	58981	37788	75914	98779	7700	92131	85725	54636	67085	45059	39046	68538	22488	21154	96898	77201	43139	10551	47786	79879	23851	71106	75152	66461	38666	57779	5731	34715	53962	40827	87748	77668	5531	30130	60961	29344	56328	22148	87010	37590	14142	90717	69317	29774	27368	58784	93970	39171	84895	49778	8403	77196	51385	50509	60312	96891	284	99552	82784	69783	13637	57470	81219	17998	52320	78337	49417	65294	67756	77988	45874	4371	74121	38552	35461	43862	64522	22437	70154	20762	87543	3216	3381	62701	5344	
2	0	48299	15224	91494	18268	94199	68331	78438	11633	61140	6381	16142	96968	95896	76034	35629	42037	66703	35418	92005	15538	24085	26898	31852	69796	55659	55455	62919	73849	26552	51749	97809	35464	57440	35870	97750	19051	23433	13329	14045	66438	59610	47687	56056	69601	98327	44129	34460	42418	57090	25128	55017	13914	33743	44775	56190	83133	96990	40072	76570	60948	9249	17617	82553	6157	69170	71599	27747	36568	26300	25375	41608	82626	79590	69319	62604	1096	43202	54773	13698	81543	5908	40180	51023	4322	66742	74358	66579	43871	49096	76098	36172	
2	1	34660	31930	17534	44202	43172	92936	89007	23974	80261	61796	5418	39786	48434	19228	57909	49834	73129	95786	52229	39885	7720	78422	63882	61224	97159	65050	97684	39091	41609	92675	95109	29753	36008	70541	54338	81018	35055	46296	22434	55611	22641	32210	62328	96713	19940	77263	30187	34635	35215	27285	4758	53959	86303	62631	97639	30526	56206	92162	58799	70540	59323	70220	51181	5313	3940	63097	89685	34919	52216	55926	59414	81609	81104	84467	2117	10988	24008	56469	78243	43445	20112	37624	9181	79305	62344	80064	40196	78353	66427	96784	952	
2	2	42693	65686	8623	52077	54715	40123	67658	90834	79928	50722	4740	43786	29582	32522	63411	83130	79759	13989	63738	8422	41489	37399	60698	16999	43936	14593	86359	97567	36286	33350	24236	11863	64297	5252	26992	57395	72143	53130	98057	66729	6235	7067	96089	12550	87985	59	32	62660	50601	41496	31488	10842	64884	80194	1864	45202	44994	95450	40272	6554	1555	79694	8315	59393	84961	81166	50198	24370	39555	50265	18930	21161	19743	50505	73863	33245	37926	34259	99142	7019	9114	23427	93922	47654	18607	38722	65243	11850	67268	7108	84860	
2	3	69063	23241	19549	51315	45513	57435	69788	92884	62374	97086	97078	90015	66903	98560	73022	89579	40327	98162	17422	25286	4702	25705	49124	22461	69592	43453	22017	94936	62773	63818	63353	67019	81564	90922	80301	35563	17578	40416	28676	8744	77521	5521	97279	22008	9207	38347	93080	22636	92167	14009	22566	63704	65305	17206	86566	61600	95247	87508	46	87498	48772	95735	11866	61499	50532	29845	65079	24113	70202	75831	98449	6645	82271	49019	67501	89412	62361	1518	63350	80773	9408	98569	92213	8882	55612	15296	8957	35689	55024	91223	64927	
2	4	37587	24951	30380	33796	25212	18944	94319	82681	43274	34530	9608	30280	66647	37522	13758	73667	77342	37790	56853	12142	13264	48416	89509	40719	92285	84623	78875	75066	8223	92229	90479	46714	84453	56784	68361	54686	42292	23617	53784	47460	29146	54741	85844	33613	7322	92276	411	3121	59773	8654	5448	39272	46008	16272	91650	11847	5780	42099	7960	6513	41149	59273	89491	44559	10728	91391	75242	81208	67705	40506	63946	8071	39491	12183	36358	62078	69228	60217	59198	15231	33831	66826	2007	33343	67847	43720	7645	42592	69691	21067	93420	
2	5	80206	9062	32004	933	82284	36236	60561	3974	3620	47322	64712	15583	9914	75412	98813	11879	46722	3719	72271	16793	18400	91609	4750	60017	50484	37042	80976	99819	25190	10196	47399	20674	32802	248	51084	48407	94904	93961	95576	31634	49902	33906	46363	47581	7954	70411	68483	44352	87094	46790	3817	8004	28487	43671	14383	87565	98019	19782	20691	72227	71725	62825	79606	97120	85189	32571	21136	82667	80120	6403	31491	42361	25407	94932	7097	63794	97319	74084	17797	25010	3127	42621	1429	19458	68908	66860	88791	19275	70994	25218	97678	
2	6	94462	43193	68666	69251	73666	13656	70594	98561	65568	43207	63903	48653	59652	57477	31608	97779	33503	96308	51299	27997	29307	93390	16839	69957	50174	43812	94407	23392	7158	70825	64672	59045	91913	14359	68975	3307	56014	25507	2334	55484	30195	49001	166	16997	41155	70595	75475	78785	3189	84138	42523	96690	43816	20351	4848	29359	65602	34769	66470	41503	75508	26357	67928	33307	48523	77515	92037	8715	64004	23711	55603	86863	76059	92145	15422	2590	95441	96646	33140	49237	15036	56501	72408	15659	44052	73371	69235	80980	31669	77552	52956	
2	7	53523	21323	33002	86832	1506	55163	69490	63368	35690	77830	53052	52248	57259	69472	75947	47976	2545	614	63790	15383	35873	85118	88620	99507	94703	57833	22164	51839	78629	82219	95142	84584	21679	65622	30497	11493	58867	59422	93064	11577	82417	64057	55156	18623	73829	48719	56887	8555	12705	47953	83199	20054	61145	42668	80751	29206	48969	49973	75209	20379	37403	86244	10643	2565	74117	86873	11383	18262	16797	21635	83399	85447	76051	61251	25547	67390	21078	50853	57935	64271	5021	95595	93562	51855	46477	87523	31725	37129	11437	18330	59359	
2	8	63415	9052	43061	42333	19647	88573	78928	48380	37538	52255	9286	82723	67482	17253	5859	50557	36702	17785	72309	69481	97021	36453	92028	27519	77288	86377	21050	21184	38103	9928	32991	8644	59959	92570	79387	59777	43804	16747	7211	21364	83904	34859	56217	75110	27940	15240	15541	29610	15845	32174	29353	5406	83856	24424	97470	93098	71446	97490	35145	1166	93933	46959	46214	87582	1458	26550	63110	17148	70866	13081	83389	28277	31871	51157	17292	83665	45736	38190	58785	70486	71193	59155	13443	98325	79497	67947	48194	29232	6453	31401	18619	
2	9	91614	9732	21466	85588	16281	49708	96071	79695	17044	70494	99057	59782	71277	99898	25721	44034	88675	65449	15032	6813	58257	92514	82049	18698	6601	59099	41402	25428	32623	71624	24346	3363	98563	37553	27300	55022	57725	29198	14380	72528	48844	43614	56368	34512	18572	99977	20014	52557	73765	49127	340	2730	72125	24592	4765	33678	76726	50751	84238	33338	80431	81578	39440	29103	25865	3228	58228	70015	38963	71238	52233	87809	67949	89603	3847	99884	90473	66895	91734	50471	13672	61778	83926	2973	70788	84031	65757	66890	75881	69230	38561	
2	10	57581	33208	81498	62397	84295	84176	42145	24945	76345	50385	75572	21155	59701	26885	75059	39066	1177	58729	79049	69375	6011	94124	33138	88735	47003	18967	42661	79932	32253	39470	58333	9896	11637	44536	35243	46170	26393	90836	21696	17654	88887	89977	16017	67622	11084	17969	24904	8890	61761	11893	95221	26161	38780	35859	30209	90104	5290	23567	73265	88947	24162	58998	13929	50236	35352	75924	42552	45211	292	44556	16649	86772	54776	16416	53914	10308	90944	61059	63854	71485	9298	86333	15217	41794	5089	13194	21017	10479	43768	5351	52061	
3	0	91866	67339	4681	92093	71055	22416	94104	13355	23768	92897	85921	41574	72444	91646	42980	18693	56480	68785	70333	74832	56355	38452	61580	42720	21916	62917	19274	11732	31952	34198	55473	42465	61168	11287	37771	67908	91285	65084	11119	57116	83811	30516	10762	98550	43833	61749	66424	84693	70992	63256	54291	99504	61611	26846	56790	75882	68809	8959	62212	47724	4098	57312	37110	62678	50153	79530	59581	52261	89493	82138	9665	82095	41074	36789	85625	63578	22121	30982	71483	7229	39166	85318	62717	71656	58955	62641	43005	73274	44006	35469	61776	
3	1	98409	59062	30290	82630	21952	5581	44680	89745	31036	39689	69966	12301	11088	92847	86203	74568	88481	67550	78660	9024	59793	92829	11185	62139	67179	16103	68117	24557	24831	31284	70839	88602	90040	46158	41938	2042	81093	42187	22048	74018	1780	30441	30016	34379	67863	51549	20863	96091	73606	28166	6559	22152	52860	7318	73049	40494	88218	30848	54043	5178	47425	23887	19432	21122	45935	4431	48374	94212	81569	97072	37037	18968	55912	81324	9029	71813	42208	8885	93277	10577	21811	67462	53215	764	98962	96963	35432	16724	92406	96304	20165	
3	2	38029	67659	46412	25066	13634	2823	12605	65432	77954	68834	85721	2058	79239	87923	59528	82711	46979	77157	94441	33424	99444	39431	85506	94995	58309	64559	36584	49681	10105	79333	82573	64566	97109	97601	43326	77649	3096	66018	15910	41875	58994	83940	55113	29262	45868	8520	54039	66055	1481	21962	93379	45273	85753	62142	33728	56072	28188	42055	58740	69214	92789	16853	38156	22450	66776	95992	25102	93555	94092	63957	20638	37005	57611	77195	31589	69381	82928	29748	61411	33458	36935	54996	79765	75948	9944	43362	30649	61699	77831	98475	93140	
3	3	30405	98661	67068	8932	50014	3069	30662	42659	3792	46482	8127	44538	31828	97292	25901	60860	24927	37614	89301	69522	56256	9827	12561	75762	20012	23232	44569	1638	87418	7328	46751	13524	40132	33885	85884	29975	62932	75077	16088	28257	47568	59252	59061	20179	51331	67829	36717	56906	45093	30920	39404	28027	28102	28457	76664	9172	14841	2281	41984	71037	69803	20358	28175	7364	38837	20512	20050	30956	31826	55779	47747	71852	53422	70444	70340	30543	45209	16317	22843	43090	93781	1762	32262	14011	37249	51151	28908	61507	40087	37546	74808	
3	4	44412	9964	93015	76905	33265	69206	20197	56323	96834	34099	62892	92349	17706	30141	6123	5508	21882	39890	60139	26897	75265	8344	76548	28712	26200	68669	79061	88228	14788	53829	44427	54379	54525	50404	30545	9353	20571	81436	68142	64782	59233	79364	84967	77910	66910	22068	89672	12485	76076	79181	3355	2146	39457	18993	85917	65682	98858	15913	71618	31925	87998	97712	19470	85845	3946	99989	5541	69158	4472	75109	10700	6013	82899	6449	54220	67753	16978	36499	51308	55870	20265	90610	82150	52825	44596	37754	29330	85952	57030	44447	50512	
3	5	22108	24941	59887	18524	66759	30728	62816	76388	95631	33468	25739	44310	97703	8200	62369	95817	11360	36282	23467	10323	26281	73158	36766	4285	43793	59496	23713	40134	39292	92178	47549	29702	29058	46855	20699	34573	59511	67766	76812	79276	18857	63565	24656	23549	17746	17436	56584	72183	55931	53214	88085	30012	98689	66599	30905	54318	51358	18445	71293	82583	30862	93198	72441	93446	1377	75001	93038	84183	36483	99996	47381	90360	27737	378	98369	70844	15066	75456	76476	34014	8119	38429	2694	65986	8936	17132	33331	97952	54848	8544	44593	
3	6	46355	25940	14848	58907	39935	42347	66363	9709	1492	58575	15359	57423	57928	72161	81131	93845	60497	9254	70364	58762	59913	7049	30189	55468	59408	81348	13275	3717	55859	79476	29562	49416	33120	1324	10679	45135	66958	81896	54675	90956	39826	19892	78037	11310	68749	43569	13334	9444	13182	36768	16824	46733	48627	23942	91055	79177	80095	43656	72222	33669	9086	990	67015	34689	23071	45113	74608	51885	7950	63314	54473	18464	95136	71076	44801	40458	79677	83724	90185	19649	97526	71141	76569	67855	46403	8803	4673	91242	56099	93520	36973	
3	7	15343	32453	50984	28831	5721	95750	84933	67163	10139	85079	51189	86310	27924	29122	88056	81600	14248	80784	67379	30929	76202	68987	78871	51506	29128	7947	173	74190	80898	81264	94001	74081	69459	32535	25608	96924	69565	81169	38937	88050	60276	49419	98015	84545	79437	48249	38748	61715	1867	42337	25012	22766	38989	76336	44259	64455	21760	1476	65795	93669	30631	90706	30777	87277	20018	78312	19161	40787	35608	47177	6826	69868	54797	6289	18935	61159	24976	38410	94234	7125	2659	97963	78022	44658	27760	21457	82680	56818	37564	35311	7182	
3	8	88893	18307	56751	4183	479	86354	55723	86170	16221	9437	59784	22117	36271	13157	5492	54952	97714	53323	60382	27033	13062	82506	65219	86798	92808	10251	49571	40906	91354	29417	2834	72686	20060	85691	67604	40734	84846	4591	19891	16119	7478	57156	70160	5958	97166	40698	80276	25472	66678	74265	93693	82974	79652	94877	24367	28371	8001	23994	87816	91386	94790	17805	8418	20500	25750	99709	93435	88560	61702	71982	13427	94127	16362	59723	97435	7387	78984	30164	28107	98983	91779	69828	15637	64253	19841	60305	79340	32049	27682	57832	34295	
3	9	90933	23534	55704	74696	71990	61594	99392	54664	33361	38985	88988	42407	36317	72680	6277	91361	40928	60993	23437	91707	96706	16202	62408	83176	5896	85123	7486	34712	12583	74992	43201	11762	16520	41254	51668	49925	92146	98764	95870	35136	70851	87063	43602	23750	32231	95978	89379	27053	21226	30524	93585	70029	84515	90035	70422	29611	63221	74671	97956	81313	51949	80564	47488	34982	80277	24376	92648	11281	36664	57785	95466	41679	53863	50780	21422	32595	46273	56388	1373	44896	69518	22900	53972	24504	89319	58599	52686	72018	98350	5039	59961	
3	10	13749	27221	89332	19680	59514	91761	93365	26626	61160	66242	64747	90485	79995	26852	28994	85278	22174	81550	27974	39455	15857	85863	61107	22687	72169	85250	5379	19313	50250	66946	30856	60002	50975	10471	97802	94906	75946	75662	45293	95991	11939	28268	54069	44159	28416	28263	40099	84430	1402	22358	63143	62266	11056	17025	60034	71078	3816	84049	40356	44930	54843	32640	47038	89417	54272	52416	61562	27713	90374	2627	46715	29798	82967	82369	11448	38392	27732	58950	69658	18766	27867	49807	45972	44754	56167	90303	78622	5202	59225	76657	64214	
4	0	35037	4028	78352	91325	68688	64213	13564	99799	43828	50567	98845	74934	67650	91342	25106	7543	66970	82584	55543	10157	86190	54504	17072	7296	84094	75455	47359	98279	11221	40489	44671	94546	86199	65681	74847	76337	39510	37150	76877	15705	11164	2746	54213	67679	21411	58255	55616	81510	47650	17110	32872	77438	23403	79703	13051	44086	67016	4772	99300	72788	71619	80640	21724	62462	13874	97938	45883	78863	37474	86726	94299	73273	6557	15056	10439	33312	30799	4879	56688	4721	17857	80287	41097	29592	41762	4274	39775	99564	36769	80587	94768	
4	1	72628	55203	44039	61064	93001	90369	16189	21097	77602	96810	50683	78614	21803	11556	71461	92755	71385	64095	6531	97881	17336	85000	19763	30595	37355	86559	77466	32564	64022	35232	32661	10182	35321	46547	81254	80855	73327	41123	81399	80993	52194	15909	70635	60835	9440	17938	58162	33889	23905	94229	57528	365	12696	23006	83772	62277	12965	92446	4946	85014	39468	21182	41117	3314	63561	47700	68652	40753	9853	23415	80864	22372	63283	26033	40047	20769	76878	54154	15925	61340	68558	83703	43478	32043	5227	33084	35395	29943	43588	39106	72867	
4	2	46301	33697	97165	47525	30475	15924	65105	98163	9980	12102	93393	3619	77652	91159	3428	69	80869	48351	14080	77908	38409	60083	54506	24591	38467	13338	30936	78426	30804	81465	38084	20089	52947	44409	26545	68993	51531	39143	53189	58890	71012	62226	61072	82613	930	29377	39560	15989	44073	15677	22977	34639	72971	93159	36525	66666	6467	10882	34807	26665	51241	87269	78922	86317	47332	33354	95367	31450	7793	81437	64763	40472	49612	26644	1784	21996	2592	26666	76836	78577	46427	14459	12395	9878	87507	26641	4979	32061	48452	13550	19603	
4	3	9780	55622	97760	67194	48355	22610	75069	44609	5373	9277	78888	26755	82913	30136	99978	26524	68815	93241	99545	32589	13140	84580	10805	7476	68074	16198	46511	51543	13138	82868	21823	20759	54180	29150	5799	85017	14708	4044	87591	20657	28919	65262	26372	42620	1213	12010	57252	94182	21517	57530	70470	28741	42977	75531	52757	14623	96318	13670	34145	1627	60926	3647	23988	28925	79318	40117	56117	41297	851	41252	47246	69191	53522	95347	4637	42566	7578	32027	60836	35285	86719	66328	44142	67687	27403	60804	60799	90326	87115	29000	43425	
4	4	25050	62336	22242	46160	37954	18861	75466	85368	47810	58191	39800	95318	21796	79831	82759	99864	82036	46099	68049	62560	2227	2298	32072	75044	9973	86937	74940	27378	96290	71004	95217	77882	27021	68903	69252	54883	6479	91476	63954	9832	29183	35520	79361	64128	36357	4170	64603	81035	25273	12312	45992	7524	87281	23522	94899	71667	51693	41321	43408	15626	55147	61273	25211	43028	27313	34040	1055	38423	37433	82027	29686	91738	23843	16165	87146	24923	45038	4189	17837	97083	43210	36554	1470	77687	71994	19402	79218	10803	24377	53486	30522	
4	5	29020	89741	60479	15130	66140	67782	73572	62203	63469	89304	24826	41853	90372	38624	45469	61963	42769	82997	98758	78120	48545	91423	35335	98631	17928	91002	72577	52915	61668	50566	54368	62254	56847	9427	77122	55318	54514	36424	95156	65049	74175	96732	35930	14774	66079	16032	51866	74131	39111	58346	82253	56241	19019	28004	52917	81180	95648	79414	74224	84262	65688	16125	70339	99105	55570	90068	13639	83872	17708	78626	64260	10009	98729	4013	70608	88876	19203	44578	97401	19023	25015	72366	78709	86864	1597	76653	89077	44400	54158	60885	54608	
