2	12	23241	19549	51315	57435	69788	92884	62374	97086	97078	66903	98560	73022	89579	40327	72309	69481	97021	36453	16999	43936	14593	86359	97567	36286	33350	29753	36008	70541	54338	81018	43804	16747	7211	21364	54741	85844	33613	77263	32	62660	12705	47953	8004	65305	80194	14383	87565	98019	19782	70540	59323	26357	67928	50236	71599	50198	24113	70202	75831	82626	81104	94932	7097	2590	45736	38190	43445	33831	42621	93562	2973	74358	65243	42592	31669	77552	52061	
3	0	91866	18307	56751	4183	479	86354	55723	86170	16221	9437	59784	22117	36271	13157	5492	54952	97714	53323	60382	75762	62917	7947	173	74190	91354	55473	42465	97601	43326	77649	3096	66018	15910	41875	58994	19892	78037	5958	97166	40698	12485	66678	30524	45273	85753	62142	91055	64455	21760	84049	69214	92789	93198	30777	34982	99989	5541	69158	61702	71982	46715	55912	6449	44801	38392	46273	71483	33458	36935	71141	15637	44754	96963	29330	97952	37564	5039	
3	1	98409	59062	30290	82630	21952	5581	44680	89745	38985	88988	42407	86203	74568	88481	36282	23467	10323	26281	16202	28712	26200	68669	79061	31952	50250	66946	30856	60002	50975	10679	49925	92146	16088	28257	59233	87063	98015	44159	51549	36717	25472	21226	54291	99504	61611	18993	85917	65682	98858	54043	71037	87998	990	47488	45935	4431	48374	88560	36664	2627	71852	53422	378	98369	70844	27732	93277	43090	8119	97963	53972	58955	43362	33331	91242	27682	76657	
3	2	38029	67659	46412	25066	13634	31036	39689	10139	66242	12301	11088	92847	60860	24927	37614	89301	69522	73158	61580	42720	21916	19274	23713	40134	39292	92178	47549	29702	29058	25608	96924	67766	76812	64782	39826	28268	43602	23750	32231	89672	27053	1402	22358	63143	39457	66599	30905	28371	30848	58740	31925	9086	17805	8418	66776	75001	93038	84183	90374	9665	82095	82899	71076	18935	61159	8885	61411	55870	97526	69828	45972	98962	51151	28908	56818	98350	61776	
3	3	30405	98661	67068	8932	50014	3069	30662	42659	3792	46482	36317	6277	91361	40928	60993	23437	91707	96706	36766	4285	43793	59496	11732	87418	7328	46751	13524	40132	33885	85884	29975	62932	75077	79276	18857	63565	54069	67863	8520	54039	66055	1481	21962	28027	28102	28457	44259	29611	63221	74671	97956	30631	90706	47038	89417	54272	19161	40787	35608	47177	6013	27737	6289	97435	7387	16317	22843	34014	2659	22900	71656	9944	37754	4673	32049	59225	20165	
3	4	44412	76905	33265	69206	20197	56323	96834	34099	62892	92349	17706	30141	6123	5508	21882	39890	60139	26897	75265	8344	76548	36584	49681	10105	79333	82573	64566	97109	41254	51668	94906	75946	75662	45293	95991	11939	20179	51331	67829	13334	9444	13182	36768	16824	46733	76336	60034	71078	3816	71618	82583	30862	80564	21122	3946	78312	93435	11281	97072	37037	18968	95136	59723	21422	22121	30982	51308	19649	91779	49807	764	37249	17132	82680	72018	35469	93140	
3	5	22108	24941	59887	66759	30728	77954	68834	85721	2058	79239	87923	59528	82711	46979	77157	94441	33424	99444	39431	85506	94995	58309	64559	14788	53829	44427	11762	16520	10471	97802	20571	81436	68142	88050	60276	49419	23549	17746	17436	56584	72183	63256	6559	22152	48627	23942	40494	68809	2281	41984	33669	23887	19432	7364	38837	20512	92648	27713	63957	20638	37005	57611	77195	63578	42208	36499	90185	7125	69518	62717	75948	44596	8803	79340	5202	96304	74808	
3	6	46355	25940	14848	39935	42347	66363	9709	33361	69966	27924	29122	88056	81600	14248	80784	67379	30929	76202	68987	78871	51506	29128	1638	55859	79476	29562	49416	33120	1324	67908	91285	98764	95870	35136	70851	55113	29262	45868	22068	80276	70992	79181	93379	2146	38989	94877	24367	88218	15913	71293	93669	16853	38156	22450	1377	24376	61562	81569	55779	47747	18464	54797	50780	71813	45209	75456	76476	98983	27867	53215	14011	46403	21457	52686	44006	37546	50512	
3	7	15343	32453	50984	28831	5721	95750	84933	67163	8127	44538	31828	97292	25901	67550	78660	9024	59793	92829	11185	62139	67179	16103	68117	24557	24831	31284	70839	88602	90040	46158	41938	2042	81093	42187	7478	57156	70160	68749	43569	84693	73606	28166	3355	82974	79652	56790	75882	28188	42055	72222	91386	94790	32640	85845	23071	45113	74608	51885	7950	10700	69868	16362	82369	11448	16978	83724	94234	44896	54996	79765	52825	27760	60305	78622	92406	44447	44593	
3	8	88893	18524	58907	71990	61594	99392	54664	33468	25739	44310	97703	8200	62369	95817	11360	27033	56355	38452	62408	83176	5896	85123	7486	34712	12583	74992	43201	46855	20699	9353	66958	81896	54675	90956	30516	10762	98550	43833	48249	38748	61715	1867	88085	30012	98689	73049	56072	14841	18445	65795	81313	51949	28175	93446	20018	52416	52261	89493	82138	54473	94127	82967	85625	69381	82928	29748	1373	18766	1762	32262	65986	8936	58599	73274	77831	98475	36973	
3	9	90933	23534	55704	74696	62816	76388	95631	85079	51189	86310	72680	18693	56480	68785	70333	74832	56256	9827	12561	86798	92808	10251	49571	40906	34198	54379	61168	11287	37771	34573	59511	22048	19891	16119	83940	59061	11310	28416	95978	89379	45093	30920	39404	70029	84515	90035	70422	51358	43656	87816	69803	20358	72441	34689	25750	99709	94212	31826	75109	6826	29798	36789	31589	67753	15066	38410	69658	39166	85318	82150	67855	19841	90303	16724	40087	8544	7182	
3	10	13749	27221	89332	59514	91761	93365	26626	61160	64747	90485	79995	26852	28994	85278	22174	81550	27974	39455	15857	85863	61107	22687	72169	85250	5379	19313	54525	50404	30545	45135	69565	81169	38937	83811	79364	84967	77910	66910	28263	40099	84430	53214	25012	22766	11056	17025	9172	8001	1476	40356	44930	54843	67015	87277	80277	20050	93555	94092	99996	47381	90360	81324	9029	40458	79677	30164	28107	21811	67462	2694	44658	89319	43005	61699	57030	93520	34295	
3	11	67339	4681	92093	71055	22416	94104	13355	23768	92897	85921	41574	72444	91646	42980	70364	58762	59913	7049	30189	55468	59408	81348	13275	3717	29417	2834	72686	20060	85691	67604	84846	4591	57116	47568	59252	24656	84545	79437	20863	96091	76076	42337	93693	62266	26846	33728	54318	8959	62212	47724	4098	57312	37110	62678	50153	79530	59581	4472	63314	13427	41074	70444	70340	30543	24976	56388	7229	93781	90610	76569	64253	56167	35432	61507	54848	35311	59961	
3	12	9964	93015	19680	2823	12605	65432	1492	58575	15359	57423	57928	72161	81131	93845	60497	9254	13062	82506	65219	20012	23232	44569	88228	80898	81264	94001	74081	69459	32535	40734	65084	11119	74018	1780	30441	30016	34379	61749	66424	56906	55931	74265	93585	52860	7318	76664	79177	80095	23994	5178	47425	97712	19470	20500	95992	25102	30956	36483	57785	95466	41679	53863	54220	32595	78984	58950	10577	20265	38429	78022	24504	62641	30649	85952	56099	57832	64214	
4	0	35037	55622	97760	67194	90369	99799	43828	50567	98845	74934	67650	74154	94217	74480	58252	50837	38409	45274	31479	75044	14890	13338	30936	78426	39899	76918	47727	74503	20166	55318	56832	37610	40807	58185	22053	61072	82613	930	29377	39560	15989	17110	46969	34989	42977	75531	52757	14623	68656	54491	23987	51241	60572	33419	47332	47700	95367	87776	74487	82018	73085	63283	16165	70608	88876	65348	55486	78577	25015	6705	60763	5227	33084	60799	44400	72682	44060	
4	1	72628	55203	92526	48355	22610	75069	44609	5373	9277	78888	26755	82913	30136	99978	26524	68815	93241	99545	32589	13140	84580	10805	7476	68074	16198	46511	51543	13138	82868	21823	20759	54180	29150	5799	85017	14708	4044	87591	20657	28919	74131	39111	58346	28741	87281	23522	94899	71667	4772	99300	72788	60926	29963	77756	79318	40117	56117	41297	851	78417	73273	49612	16247	13314	30799	48113	15925	35285	86719	27746	40249	46846	60804	79218	28740	68314	63521	
4	2	46301	62336	68688	64213	18861	75466	85368	47810	58191	97876	5476	24575	66017	83520	53997	87678	58004	54504	19763	30595	37355	74078	98182	62939	81465	38084	35321	46547	81254	72013	52014	39822	53009	37852	8858	39057	42620	1213	12010	57252	94182	21517	10673	56311	16170	28004	62277	12965	92446	34807	26665	44956	93259	60437	84477	33354	1055	10727	73044	7003	22372	53522	95347	36668	54202	4879	17837	97083	84702	80941	28932	66650	19402	89077	26833	83689	94768	
4	3	9780	89741	60479	15130	66140	67782	73572	62203	63469	77652	91159	3428	69	80869	48351	14080	77908	60083	54506	24591	38467	9947	5560	16730	28774	4157	31441	61025	57141	29401	77420	4408	34181	93281	13091	75590	5069	74065	17938	51866	87230	98116	32872	56241	19019	92813	45774	25968	10882	74224	79604	67241	98484	63582	91751	34040	87752	95762	2810	94299	40472	23843	16498	34342	39762	54154	97401	19023	28620	25606	29592	87507	26641	49354	78203	43068	72867	
4	4	25050	27152	53929	29356	33532	84423	96810	89304	39800	95318	21796	79831	82759	99864	59504	11347	61367	68272	99263	98631	7370	13232	80470	89012	47987	53355	43241	89280	26545	68993	51531	39143	80993	52194	15909	78957	57545	9440	71018	17257	72417	94229	57528	365	45856	24816	1655	44391	2699	42877	20002	74935	21724	62462	13874	90068	13639	83872	43046	80864	69191	98729	4013	24416	70189	4189	24258	17479	70565	7425	9878	27403	76653	36264	25318	80587	19603	
4	5	29020	78352	91325	62214	53947	8484	96086	83969	35955	10468	3487	38749	62794	71385	64095	4315	42945	2298	32072	6901	52811	77466	98279	11221	40489	44671	94546	86199	65681	74847	76337	39510	37150	76877	15705	11164	2746	90417	49006	45817	11904	77957	45051	29576	65846	46871	81180	14704	72001	28240	7084	53635	23988	28925	55570	38440	14767	14997	86726	64763	91738	93677	97040	53667	76878	44578	30352	41500	46282	41097	67687	71994	97493	81871	93707	39106	43425	
4	6	15721	48180	9794	32682	83502	37907	52595	16179	44454	68266	21263	61389	88494	81097	88970	84537	51895	24659	15210	9943	85502	31528	31160	22449	71004	95217	27021	68903	69252	54883	6479	91476	58890	92359	54213	67679	21411	58255	55616	81510	47650	57530	70470	1136	61404	94653	16277	67016	13670	34145	98117	67515	19708	2946	74628	40836	29475	37474	23415	64260	10009	32713	94852	33312	2592	26666	76836	46149	94928	43478	32043	1597	76349	20260	36769	29000	30522	
